,Company Ticker,Current Price,Graham Intrinsic,Modern Intrinsic,Financial Intrinsic
1519,CMA,75.08,-79.20599999999999,-22.717999999999993,67.0573346
1520,PAG,140.08,417.66299999999995,231.84899999999996,169.0163307
1521,51C.F,65.8,,,
1522,HAL.NS,2402.95,,,
1523,5802.T,1644.0,1300.318,731.614,1934.88207
1524,9021.T,5183.0,-1376930.6190000002,-691819.5120000001,
1525,2382.TW,77.6,78.5106,57.157799999999995,78.98046576
1526,LBTYB,21.9,,,
1527,COH.AX,211.68,-80.7718,-47.288399999999996,
1528,SDR.L,492.2,2373.5860000000002,1652.3680000000002,506.2604988000001
1529,DWNI.DE,22.42,-17.098200000000002,2.808399999999999,20.969893279999997
1530,2801.T,6600.0,3246.675399999999,2036.3051999999993,7032.929630399999
1531,SHL.AX,28.78,-44.178,-16.6165,24.425757500000003
1532,TELIA.ST,25.92,-196.6104,-113.81519999999999,
1533,ALLY,32.54,-71.709,-19.822000000000003,29.1481344
1534,OTEX,35.31,1.7292,1.7721,34.630568280000006
1535,6988.T,8510.0,18092.536999999997,10345.340999999999,9775.397741100001
1536,GFI,10.5,13.365,8.91,10.9512
1537,3008.TW,2255.0,1920.2804,1429.1251999999997,2285.65143544
1538,GZ5.F,11.87,,,
1539,SGE.L,750.8,984.0619999999999,569.3059999999999,850.3923232
1540,032830.KS,67700.0,,,
1541,HLE.F,78.55,-123.31979999999999,-71.8074,
1542,ENT.L,1312.0,597.408,325.65400000000005,1656.1678952
1543,RNR,216.73,597.6179999999999,327.794,268.9276784
1544,2007.HK,2.67,62.79546000000001,37.08198,2.958137442
1545,KEP,7.53,80.72999999999999,44.16,9.384
1546,INDIGO.NS,2043.5,-116423.904,-58607.072,
1547,BKI,64.63,49.824,29.669499999999996,71.1930292
1548,ZEN,,,,
1549,SNX,101.88,275.128,163.744,112.254128
1550,GET.PA,16.28,-33.369,-17.262,
1551,FPH.NZ,25.85,-2.3528000000000007,0.6935999999999998,24.44820864
1552,5819.KL,20.48,,,
1553,IMCD.AS,149.1,60.524800000000006,36.422399999999996,162.90054144
1554,HAVELLS.NS,1200.95,899.2968,490.01839999999993,1517.41584536
1555,AGL,22.84,1385.102,689.6360000000001,
1556,IPN.PA,105.5,-3.941999999999998,16.096500000000002,100.77601455
1557,XM,16.08,-67.13,-36.26,
1558,KNX,59.1,65.6208,40.4829,63.530024219999994
1559,VACN.SW,285.2,148.452,86.4635,320.65092215000004
1560,ASX.AX,70.06,41.6438,27.7794,72.79130298000001
1561,3402.T,755.4,365.15000000000003,212.55,850.159125
1562,RED.MC,16.12,,,
1563,7202.T,1589.0,1829.7839999999999,1072.632,1774.7700239999997
1564,PKO.WA,32.13,72.4616,42.0608,36.31371744
1565,WBS,54.68,148.04899999999998,82.63199999999999,65.21448899999999
1566,MB.MI,10.2,30.194000000000003,16.802,12.286230000000002
1567,JAZZ,150.01,105.5,64.35499999999999,162.3977325
1568,7701.T,4050.0,3103.991,1869.318,4422.806388
1569,LIFCO-B.ST,213.7,391.993,249.09899999999996,226.37364029999998
1570,URW.AS,59.83,-1182.67,-734.61,
1571,BN4.SI,7.1,-47.908,-24.724,
1572,BBL.BK,164.0,301.0056,174.1803,185.72041215000002
1573,MOCORP.HE,10.34,8.287799999999999,4.666399999999999,12.410103840000001
1574,2885.TW,22.8,-21.054199999999998,-5.054599999999998,20.66576792
1575,PAC,187.45,37.557,21.996,209.56429260000002
1576,GJF.OL,184.0,67.75,71.1375,180.78884250000002
1577,PSTG,30.55,-75.62100000000001,-40.69800000000001,
1578,THYAO.IS,127.2,-830.979,-426.627,
1579,CGNX,53.06,38.5,22.0,61.019
1580,ADIB.AE,,,,
1581,ALDAR.AE,,,,
1582,GGB,5.45,0.1499999999999999,0.7625,5.1530825
1583,LII,259.68,301.352,181.256,283.799636
1584,RCO.PA,162.5,82.03039999999999,45.607699999999994,195.27191263
1585,KCHOL.IS,68.95,300.55920000000003,160.3446,94.38658710000001
1586,2883.HK,9.05,191.63371999999998,97.42835999999998,23.457429983999997
1587,SYM,17.38,,,
1588,LOGI,57.06,-23.3624,3.4712999999999994,53.447374679999996
1589,601021.SS,64.35,-27.58,-15.714999999999998,
1590,OC,98.46,160.537,99.216,105.6700008
1591,0322.HK,12.72,14.789080000000002,9.21504,13.597037784
1592,2395.TW,358.0,384.71400000000006,219.99450000000002,411.39983535000005
1593,DIVISLAB.NS,2811.25,7659.0019999999995,4023.2659999999996,4219.842353999999
1594,G13.SI,1.0,0.075,0.054,1.0200204
1595,9104.T,3300.0,-36956.967,-17374.990999999998,1639.3243818
1596,PNR,55.21,46.376,30.008,58.124504
1597,MNHVF,17.8,,,
1598,2912.TW,268.5,-496.2184,-221.0767,189.28924223
1599,NVCR,85.79,12.850000000000001,6.7,131.984
1600,0101.HK,15.98,-7.671999999999999,-0.06849999999999976,14.848018900000003
1601,PFGC,58.74,-80.5368,-44.063399999999994,
1602,FROTO.IS,490.6,1855.815,970.12,766.295332
1603,REC.MI,40.25,39.541999999999994,24.445999999999998,43.263402
1604,CAR,214.82,-472.527,-263.736,
1605,FERTIGLB.AE,,,,
1606,CHDN,243.25,-35.282999999999994,-19.209,
1607,1COV.F,41.79,-55.818000000000005,-15.726500000000003,37.36764804999999
1608,4716.T,9140.0,9720.213,5933.624,9887.9237594
1609,ELISA.HE,52.86,38.75039999999999,25.0677,55.56934457999999
1610,MNDI.L,1457.5,3737.5199999999995,2155.86,1656.3623760000003
1611,STOR,32.21,17.371199999999998,10.9956,34.21147884
1612,SOF.VI,233.8,,,
1613,SIGN.SW,21.54,6.2192,3.7421,23.43568325
1614,9531.T,2724.0,-1650.0749999999998,-516.3499999999999,2408.2878299999998
1615,NOV,24.04,-143.895,-76.32000000000001,
1616,RDY,54.91,123.695,66.605,72.161414
1617,VST,23.04,173.55,90.35000000000001,37.4335
1618,AAP,151.8,219.19799999999998,129.234,168.6458004
1619,GFC.PA,110.0,40.69800000000001,26.124000000000002,115.98189120000002
1620,MANH,143.01,52.36000000000001,29.92,164.45460000000003
1621,RHI,84.67,91.03500000000001,53.465,94.479302
1622,YNDX.ME,1704.0,544.625,392.13,1738.1031540000001
1623,PLUG,15.36,112.97,52.14,
1624,000876.SZ,13.26,63.756,33.9955,18.06910105
1625,A17U.SI,2.77,5.0457,2.8556,3.22945854
1626,BPCL.NS,334.0,1326.4080000000001,719.3040000000001,428.5833551999999
1627,VIPS,14.32,13.860000000000001,10.56,14.438556000000002
1628,ENX.PA,76.08,84.0808,54.5254,79.90252904
1629,034730.KS,199000.0,,,
1630,3045.TW,95.9,45.68,33.84,97.320432
1631,UU.L,1058.0,22.540000000000006,55.54500000000001,1020.3744495
1632,FRT,109.97,4.7304,6.820200000000001,106.89755976
1633,AC.PA,29.49,-2892.021,-1467.2130000000002,
1634,2016.HK,2.75,,,
1635,MEZ.AX,5.04,,,
1636,8TRA.DE,16.08,-2.632,-1.8660000000000003,
1637,AA,48.69,-163.16,-82.68,
1638,9201.T,2589.0,-2908.9718,-3297.7284,
1639,BSMX,6.54,21.238,12.654000000000002,7.251186000000001
1640,2897.T,11360.0,8000.513199999999,5048.9416,12068.990000639998
1641,SKF-B.ST,198.25,189.73999999999998,124.01999999999998,207.53633999999997
1642,009155.KS,68800.0,,,
1643,ITRK.L,4371.0,4331.2080000000005,2584.704,4806.1668672
1644,SBICARD.NS,753.7,,,
1645,JEF,38.8,195.355,109.74999999999999,45.74116599999999
1646,UMI.VI,33.77,,,
1647,HII,221.33,622.182,358.226,252.03495860000004
1648,COTY,10.41,-70.413,-39.248999999999995,
1649,8795.T,2072.0,-5078.58,-1823.08,1782.868064
1650,1821.HK,15.54,,,
1651,FFIV,144.99,122.57700000000001,73.636,158.61041740000002
1652,AMBUJACEM.NS,360.8,,,
1653,PAA,12.73,-143.7782,-82.4216,
1654,SJX.F,2.54,,,
1655,C07.SI,28.89,3.0940000000000003,6.5520000000000005,27.9189456
1656,XP,15.66,14.731199999999998,10.088099999999999,16.22270628
1657,0384.HK,12.36,65.7536,37.7168,14.138055359999997
1658,STJ.L,1238.0,1839.996,1053.648,1419.5572056
1659,7272.T,3320.0,856.7160000000001,846.0830000000001,3273.0503638
1660,O2D.DE,2.731,1.4388,1.0218999999999998,2.7938467699999996
1661,WEX,201.27,-241.626,-135.1955,
1662,PATH,15.0,-84.072,-45.336,
1663,ORG.AX,7.06,-18.7398,-10.1674,
1664,MASI,164.72,127.262,74.466,184.29034799999997
1665,DCP,41.66,-114.97500000000001,-62.30000000000001,
1666,0ZQ.F,28.2,,,
1667,CUERVO.MX,44.89,48.032,28.361,49.7504238
1668,KESKOA.HE,20.0,,,
1669,CCH.L,1910.0,2168.512,1357.056,2037.16128
1670,1101.TW,36.85,351.0856,186.7903,51.10114303
1671,GRFS,9.65,19.278000000000002,11.124000000000002,10.9130976
1672,BEL.NS,96.25,155.636,97.893,102.4589967
1673,SAGA-B.ST,270.1,,,
1674,YPF,11.58,-197.2026,-103.7988,
1675,G,47.29,48.5444,28.589700000000004,52.589429640000006
1676,DBX,23.58,-26.102,-14.755999999999998,
1677,010130.KS,542000.0,,,
1678,BILI,21.62,-12.096000000000002,-9.7605,
1679,011200.KS,21950.0,,,
1680,OSH,35.34,-110.97000000000001,-59.940000000000005,
1681,OTP.BD,11110.0,66038.196,35779.053,14293.1094291
1682,4324.T,4195.0,-1199.52,-2170.56,
1683,DNP.WA,365.5,413.253,224.69400000000002,465.06927600000006
1684,3P7.F,83.08,,,
1685,CFR,131.7,175.23559999999998,104.5028,144.83208832
1686,033780.KS,87700.0,,,
1687,XPEV,9.29,7.705600000000001,1.4878000000000002,
1688,AU,19.77,38.9532,25.7191,20.65149752
1689,SBNY,129.93,239.72759999999997,151.0488,138.16964448000002
1690,5201.T,4845.0,4049.100000000001,2429.46,5306.006898
1691,WSM,123.99,159.285,103.32,130.1832
1692,HOOD,9.98,-3991.044999999999,-2022.3899999999996,
1693,XRO.AX,78.0,40.7054,20.9852,143.08410032
1694,IVZ,18.74,-17.9622,-4.773599999999999,16.85951064
1695,SEIC,62.43,103.02499999999999,60.23,69.94288
1696,MZTF.TA,11150.0,153.201,94.998,11952.823905600002
1697,051905.KS,304000.0,,,
1698,9503.T,1222.0,207.43400000000003,439.272,1179.8919131999999
1699,JLL,177.9,204.05,123.2,193.87830000000002
1700,SGFY,28.8,-14.75,-7.65,
1701,6965.T,6750.0,4401.2736,2493.8418,7856.45558958
1702,ADM.L,2202.0,-3556.926,-1285.9379999999999,1889.0174897999998
1703,HMSP.JK,1085.0,-307.57200000000006,31.701499999999985,1014.40233635
1704,ADPORTS.AE,,,,
1705,CCL-B.TO,62.67,438.07500000000005,227.15,106.66905000000001
1706,WRK,33.06,-81.693,-48.023999999999994,
1707,BAJAJHLDNG.NS,6113.35,,,
1708,CBSH,66.59,-32.04,-6.119999999999997,60.74006400000001
1709,QAN.AX,6.51,-258.543,-134.964,
1710,LEGN,49.0,,,
1711,SWCH,,,,
1712,WAL,74.82,149.94,91.8,80.76931200000001
1713,INDT.ST,230.1,190.163,108.254,266.00900959999996
1714,TATACONSUM.NS,726.6,372.5664,207.9532,867.5994890399999
1715,MIDD,152.31,122.19999999999997,71.44,170.595712
1716,NNN,46.82,35.8924,21.3012,51.72134856
1717,COLD,30.76,3.025,1.815,33.682638
1718,4188.T,748.9,-9383.693000000001,-4827.4490000000005,
1719,USFD,36.45,-75.43999999999998,-40.88249999999999,
1720,ADANIPOWER.NS,164.2,-12.1212,-8.0956,
1721,4755.T,660.0,2382.24,960.12,
1722,NFE,40.01,,,
1723,YMM,7.03,,,
1724,IAG.AX,4.71,-12.2094,-6.4704500000000005,
1725,034020.KS,15650.0,,,
1726,ALGM,42.73,8.2752,4.7976,48.07950480000001
1727,6415.TW,631.0,3111.915,1649.485,892.7029825000001
1728,CASY,222.12,196.184,122.7045,237.04452689999994
1729,UNM,42.46,148.9092,85.1521,48.80389332
1730,ABB.NS,3166.3,616.7528,346.76640000000003,3731.12973984
1731,LEA,137.26,205.14600000000002,109.778,185.16616820000002
1732,PNW,74.09,42.369,34.577,74.1467727
1733,FDJ.VI,38.34,,,
1734,6963.T,10880.0,12482.68,6871.2,13381.662
1735,BSAC,17.2,47.4,29.200000000000003,18.5072
1736,AIA.AX,7.77,1.433,0.854,8.553216
1737,JBSS3.SA,18.84,164.869,87.192,27.0161298
1738,RGLD,123.77,42.57,31.927500000000002,125.30963249999999
1739,SRF.NS,2289.4,780.1200000000001,866.8000000000001,2244.2838880000004
1740,AMRT.JK,2950.0,1366.4376,753.5088,3612.6994752
1741,9502.T,1391.0,7532.955000000001,4301.765,1601.9013725000002
1742,PCOR,57.87,,,
1743,TATAPOWER.NS,204.8,,,
1744,UGI,39.37,66.15599999999999,41.272999999999996,42.094198600000006
1745,ASR,268.41,14.110000000000001,11.73,268.14458699999994
1746,CHOLAFIN.NS,777.55,1745.4919999999997,917.1584999999999,1164.80074275
1747,AR,28.33,175.2044,78.1697,
1748,DLB,83.71,125.145,71.07,97.24477199999998
1749,MEGACPO.MX,58.45,,,
1750,8697.T,1960.5,2755.2,1641.6000000000001,2158.31232
1751,SKM,20.62,,,
1752,EDNR.MI,1.54,,,
1753,ENKAI.IS,25.54,24.354,14.432,28.078243200000003
1754,G1A.F,40.76,40.0356,21.5028,54.53801712000001
1755,OLN,62.18,-47.7712,-35.1331,
1756,7203.SR,373.0,,,
1757,0656.HK,7.45,88.49274,49.56212,8.829248119999999
1758,ICBP.JK,10300.0,18639.06,10872.785000000002,11564.350608
1759,FBHS,61.9,48.287,36.32599999999999,62.6297452
1760,NRG,34.86,174.50099999999998,92.94299999999998,48.070285199999994
1761,ORI,26.35,159.03,94.86,29.032740000000008
1762,7202.SR,250.0,,,
1763,ST,51.52,37.905,22.61,56.676620000000014
1764,ALV,89.34,157.2454,87.06519999999999,108.38212568
1765,XRAY,35.89,-6.194,-4.142,
1766,010950.KS,86100.0,,,
1767,MARICO.NS,495.15,312.8968,181.4184,559.4005855199999
1768,CHP-UN.TO,14.57,,,
1769,CTC.TO,300.0,597.035,332.37,359.99364
1770,HAS,57.38,74.54700000000001,45.441,62.2394685
1771,AMR.AE,,,,
1772,ZION,52.51,-276.996,-124.96799999999999,35.48756639999999
1773,PSO,10.66,0.969,2.052,10.351655999999998
1774,0017.HK,23.95,695.4816000000001,426.06080000000003,25.827486720000003
1775,6488.TWO,531.0,1412.0106,788.5878000000001,633.1875950400001
1776,0288.HK,4.71,,,
1777,IOT,15.16,,,
1778,TTEK,146.72,62.952,40.936,153.86899839999998
1779,ACS.MC,27.02,34.515,22.619999999999997,28.270241999999996
1780,HR,20.69,,,
1781,PSHZF,35.58,,,
1782,APOLLOHOSP.NS,4416.25,3947.2198000000008,2013.5674000000004,10224.455695640001
1783,RL,118.21,-110.5832,-66.3741,
1784,GAIL.NS,95.85,306.40500000000003,204.27,99.654048
1785,INSP,263.16,-139.065,-75.55499999999999,
1786,ICICIPRULI.NS,437.55,291.27,163.92249999999999,514.801105
1787,PHNX.L,621.8,-80.52000000000007,211.36499999999995,593.0188199999999
1788,4091.T,2311.0,3497.344,2061.952,2568.0062848000002
1789,MHK,115.77,165.668,220.059,112.76960879999999
1790,3064.T,1966.0,1350.576,757.458,2327.2377138
1791,1099.HK,20.1,60.317640000000004,36.64332,21.805859664
1792,SBRY.L,259.7,32.75999999999999,-19.370000000000005,
1793,0004.HK,19.3,-2.286600000000001,1.9091999999999998,18.283706880000004
1794,WHR,141.52,-318.1696,-100.12480000000001,124.99048319999999
1795,6033.KL,17.12,,,
1796,RADL3.SA,23.75,18.589,10.091999999999999,30.0424572
1797,LI.PA,23.83,-52.745,-33.935,
1798,3034.TW,383.5,-818.0156000000001,-339.1028,305.56604148
1799,TUPRS.IS,522.7,-1296.5928000000001,-675.6864,
1800,AZRG.TA,21560.0,-65.988,-28.703999999999997,16104.401820000001
1801,ROKU,54.9,-13.23,-7.000000000000001,
1802,US.MI,2.422,,,
1803,2890.TW,17.2,25.135400000000004,15.565200000000003,18.534229200000002
1804,SLM.JO,5695.0,24.440800000000003,15.987900000000003,5956.6053681
1805,4280.SR,7.75,,,
1806,CNXC,146.17,211.85999999999999,124.07999999999998,163.366632
1807,090430.KS,153000.0,,,
1808,BCVN.SW,83.5,69.531,45.35300000000001,87.41743010000002
1809,ALE.WA,29.68,-11.309,-6.837,
1810,AKE.PA,91.8,17.3448,19.562399999999997,89.90186832
1811,CX,5.2,-43.442,-23.316,
1812,WTB.L,2993.0,2554.07,-48.18999999999983,
1813,DCI,63.14,54.434999999999995,32.47,69.45906000000001
1814,7259.T,3645.0,11249.251999999999,6702.5160000000005,4013.396028
1815,GOTO.JK,105.0,,,
1816,ARW,126.65,115.16499999999999,78.015,131.1153525
1817,REH.AX,16.77,16.512,9.356,19.5162752
1818,RRTL.F,45.0,51.136,34.368,46.67470080000001
1819,SKA-B.ST,192.15,-2.3739999999999912,64.098,183.79816619999997
1820,OGE,38.48,-10.701,-7.742999999999999,
1821,WCC,148.78,43.035000000000004,25.67,163.65833000000003
1822,9005.T,1613.0,-524.265,-399.44,
1823,6479.T,2419.0,4616.388000000001,2596.0640000000003,2849.7643544
1824,WMS,92.75,109.55860000000001,61.406800000000004,110.01732904000002
1825,BKW.SW,131.9,6.174000000000003,21.952,126.90492360000002
1826,ADT,8.31,-12.555000000000001,-8.505,
1827,BID.JO,38000.0,47.747,27.531,43336.3395402
1828,6586.T,3510.0,-7848.1676,-3295.9563,2758.32689769
1829,CIB,28.07,,,
1830,ALD.PA,12.14,8.0892,7.509599999999999,11.9702016
1831,5876.TW,47.05,107.6978,62.12639999999999,53.46341532
1832,8951.T,570000.0,177954.61000000002,150923.53000000003,568195.55419
1833,LAD,274.25,435.149,281.567,288.10075059999997
1834,3816.KL,7.24,,,
1835,JINDALSTEL.NS,581.3,606.97,359.31,643.600944
1836,0151.HK,4.81,6.1953000000000005,3.9804,5.075010000000001
1837,GNRC,116.66,148.2384,93.6992,123.73415104000001
1838,OTE.F,15.27,,,
1839,NXST,195.75,850.0878,472.81139999999994,235.34255178
1840,MTZ,94.64,118.0848,71.0874,103.38816114
1841,BERY,62.24,157.08360000000002,91.5768,69.85046016
1842,DVA,83.08,147.516,91.5505,89.01464819999998
1843,SHP.JO,23068.0,240.66499999999996,137.795,26463.177388499997
1844,MRO.L,140.7,-1195.7,-628.1,
1845,NVT,44.57,-0.0,-0.0,
1846,ORKLF,7.2,,,
1847,DKNG,15.99,18.462,-0.7240000000000006,
1848,WDH1.F,29.1,,,
1849,S68.SI,9.19,7.1484,4.8392,9.433363519999999
1850,TX,37.95,74.55,56.8,38.36485
1851,OGN,29.02,14.924999999999999,23.88,28.143774
1852,002555.SZ,21.69,,,
1853,IGM.TO,41.73,59.385000000000005,38.519999999999996,43.850205
1854,BALN.SW,149.7,263.6694,158.31719999999999,163.8825696
1855,1590.TW,1090.0,872.8851999999999,522.0500999999999,1196.68246302
1856,009830.KS,46200.0,,,
1857,CLVT,10.96,-4.901000000000001,-2.8080000000000003,
1858,ESLT,164.17,163.014,96.30199999999999,182.15480259999998
1859,CELH,97.13,13.1912,6.8981,151.24112300000002
1860,036570.KS,428000.0,,,
1861,5019.T,3115.0,12537.414999999999,5386.92,
1862,4904.TW,68.0,23.808000000000003,18.944000000000003,68.2655744
1863,SAIA,272.0,249.7432,140.1066,321.83089326000004
1864,CHE,499.99,456.95099999999996,283.83299999999997,535.5312732
1865,EGP,167.27,68.115,41.894999999999996,180.20740949999998
1866,ITT,90.99,24.651,14.608000000000002,101.1246768
1867,4707.KL,135.1,,,
1868,SOL.AX,28.53,76.32799999999999,49.32899999999999,30.011702700000004
1869,BDSB.F,1.1605,,,
1870,ACHC,81.3,-261.03000000000003,-152.2675,
1871,FNLPF,9.55,,,
1872,CFLT,25.2,-97.706,-51.548,
1873,BMED.MI,9.02,13.274999999999999,8.26,9.665203
1874,RH,306.23,-20.915999999999997,16.932000000000002,290.03769000000005
1875,MDKA.JK,4690.0,0.0,0.0,0.0
1876,ARX.TO,15.7,-78.275,-43.4,
1877,9042.T,3875.0,,,
1878,CU.TO,36.43,25.15,16.0125,38.51484
1879,3092.T,3100.0,2252.9120000000003,1405.031,3312.734886
1880,SEE,49.3,83.2048,50.4574,53.57235394
1881,AMKR,27.6,47.0744,28.019699999999993,30.44384415
1882,2883.TW,12.9,-3.8802000000000008,0.45239999999999964,12.1229976
1883,CIEN,48.54,54.707,33.596000000000004,52.342613400000005
1884,OCDO.L,635.2,-3648.75,-1872.4999999999998,
1885,FR,53.21,48.165,28.73,58.53991
1886,MTDR,64.83,-166.131,-98.65799999999999,
1887,IQ,7.45,-40.983599999999996,-24.534299999999995,
1888,PLNT,81.29,-76.741,-38.893,
1889,TWE.AX,14.38,8.644799999999998,4.982399999999999,16.63535232
1890,CLH,134.14,165.76999999999998,89.53999999999999,174.38278
1891,WFG,85.25,1940.4727999999996,1050.8938999999998,109.95679148999999
1892,ORNAV.HE,44.45,,,
1893,WF,30.06,4.194000000000002,14.912,28.914834000000003
1894,IRDM,57.0,-6.2700000000000005,-3.74,
1895,DISH,13.67,-183.4464,-81.0532,9.87647404
1896,VOYA,74.08,-16.192000000000004,-13.156,
1897,ATR,109.21,84.25739999999999,52.0562,117.18898963999999
1898,QNBFB.IS,39.98,6.806,5.658,39.844915199999996
1899,NCLH,16.24,5066.775,2490.075,
1900,2615.TW,75.5,-282.495,-127.25000000000001,51.32959599999999
1901,GPK,23.51,,,
1902,6383.T,7470.0,7228.927200000001,4233.378600000001,8351.917859340001
1903,2609.TW,60.6,-248.17520000000005,-114.07760000000002,37.32477112
1904,3769.T,12040.0,5654.13,3103.44,14915.028119999999
1905,EDU,39.8,9.148800000000001,5.2344,45.69346152
1906,TPX,40.92,41.193,26.069,43.473520099999995
1907,RXL.PA,21.46,-57.362,-31.046000000000003,
1908,LEVI,18.1,-9.214,-5.542000000000001,
1909,CROX,115.3,167.57999999999998,99.96,126.7728
1910,MPW,12.09,26.414,15.792,13.2317784
1911,KBR,52.27,17.952,10.4885,58.260710200000005
1912,SBSW,9.78,-126.23939999999999,-52.477199999999996,7.7780498399999995
1913,BANB.SW,85.85,116.62199999999999,73.65599999999999,91.20052440000002
1914,RBA,63.05,50.050000000000004,29.260000000000005,70.61331200000001
1915,2269.T,6480.0,-7343.6136,-2453.7767999999996,5667.33768216
1916,AWL.NS,435.9,,,
1917,4704.T,6400.0,1114.7885999999999,1087.7867999999999,6312.39439824
1918,CAE,22.06,0.9899999999999999,0.5775,23.214534750000002
1919,SOBI.ST,244.4,168.95000000000002,114.45,252.93123
1920,1157.HK,4.27,5.16384,4.37492,4.25821526
1921,7020.SR,34.2,38.873999999999995,22.572,38.5390224
1922,MEDP,223.53,155.8024,89.50619999999999,255.10470966
1923,FYBR,28.55,,,
1924,KLH.F,822.0,,,
1925,DOCS,31.72,7.754999999999999,5.17,32.642064000000005
1926,EMP-A.TO,36.42,26.4096,20.4098,36.7057022
1927,SF,66.38,179.1396,102.93480000000001,75.85685316
1928,HOG,47.75,117.428,62.124,68.10300720000001
1929,MINDTREE.NS,,,,
1930,003495.KS,31000.0,,,
1931,PRIO3.SA,42.75,118.16700000000002,68.186,48.581267200000006
1932,KOG.OL,380.6,918.1679999999999,503.304,473.1027047999999
1933,PB,76.03,153.2202,92.3676,82.97168352
1934,ASRNL.AS,42.42,102.834,62.252,46.210841599999995
1935,AIZ,133.41,302.667,170.55599999999998,156.5754408
1936,IVL.BK,40.5,4.782,3.216,42.429777599999994
1937,9697.T,4290.0,3125.4660000000003,1825.5780000000002,4808.6756784
1938,ORDS.AE,,,,
1939,NMDC.AE,,,,
1940,1548.HK,24.75,,,
1941,DOOO,87.24,,,
1942,CACI,301.58,217.189,153.50199999999998,308.8538623999999
1943,N2IU.SI,1.73,0.46704000000000007,0.29127000000000003,1.848829626
1944,2310.SR,35.6,11.016,6.167999999999999,41.90869680000001
1945,AMP.MI,26.6,14.355,8.415,29.978046000000003
1946,8601.T,619.0,-219.79,85.08000000000001,583.057494
1947,9532.T,2158.0,2158.6169999999997,1614.101,2186.6790209999995
1948,EME,145.87,27.09,20.64,147.61856999999998
1949,DIA.MI,116.4,75.14999999999999,49.949999999999996,121.18801500000001
1950,DWS.F,30.84,,,
1951,UNITDSPR.BO,780.0,,,
1952,PNB.NS,51.25,121.13879999999999,63.814399999999985,75.06227799999999
1953,CNA.L,98.14,82.53,43.19,151.82258
1954,7181.T,2322.0,-497.8109999999997,556.3770000000001,2203.7126631
1955,GLOB,161.96,285.64500000000004,146.59,323.9228
1956,NATI,53.03,2.2087999999999997,1.4068999999999998,54.61080801000001
1957,BOKF,103.13,166.725,103.74000000000001,110.36750400000001
1958,WH,76.62,-37.113,-22.379,
1959,BAMI.MI,4.153,0.44576,0.26138000000000006,4.637610432
